center_id,ts_bucket,agents_scheduled,agents_logged_in,shrinkage_pct,sla_target_sec
SC-109,2026-07-26 17:30:00,31.67,24.09,23.93,60.0
SC-109,2026-07-26 18:00:00,27.82,20.69,25.64,60.0
SC-109,2026-07-26 18:30:00,21.94,15.11,31.14,60.0
SC-109,2026-07-26 19:00:00,17.45,13.05,25.21,60.0
SC-109,2026-07-26 19:30:00,13.14,10.21,22.35,60.0
SC-109,2026-07-26 20:00:00,11.02,7.65,30.64,60.0
SC-109,2026-07-26 20:30:00,9.29,6.65,28.43,60.0
SC-109,2026-07-26 21:00:00,5.16,3.8,26.31,60.0
SC-109,2026-07-26 21:30:00,3.81,2.92,23.46,60.0
SC-109,2026-07-26 22:00:00,2.91,2.02,30.48,60.0
SC-109,2026-07-26 22:30:00,2.49,1.92,22.98,60.0
SC-109,2026-07-26 23:00:00,2.7,1.96,27.57,60.0
SC-109,2026-07-26 23:30:00,3.06,2.01,34.38,60.0
SC-109,2026-07-27 08:00:00,30.7,21.52,29.92,60.0
SC-109,2026-07-27 08:30:00,53.9,39.07,27.52,60.0
SC-109,2026-07-27 09:00:00,60.91,47.45,22.09,60.0
SC-109,2026-07-27 09:30:00,63.25,47.97,24.16,60.0
SC-109,2026-07-27 10:00:00,68.36,50.04,26.8,60.0
SC-109,2026-07-27 10:30:00,90.5,63.86,29.43,60.0
SC-109,2026-07-27 11:00:00,107.44,69.7,35.13,60.0
SC-109,2026-07-27 11:30:00,73.75,52.7,28.54,60.0
SC-109,2026-07-27 12:00:00,97.27,65.0,33.17,60.0
SC-109,2026-07-27 12:30:00,76.29,56.52,25.91,60.0
SC-109,2026-07-27 13:00:00,72.43,52.4,27.66,60.0
SC-109,2026-07-27 13:30:00,69.05,49.14,28.83,60.0
SC-109,2026-07-27 14:00:00,70.88,51.97,26.67,60.0
SC-109,2026-07-27 14:30:00,56.66,42.7,24.64,60.0
SC-109,2026-07-27 15:00:00,63.12,44.21,29.95,60.0
SC-109,2026-07-27 15:30:00,49.62,39.17,21.08,60.0
SC-109,2026-07-27 16:00:00,41.33,30.34,26.59,60.0
SC-109,2026-07-27 16:30:00,47.28,32.27,31.73,60.0
SC-109,2026-07-27 17:00:00,35.59,26.47,25.62,60.0
SC-109,2026-07-27 17:30:00,35.58,23.88,32.87,60.0
SC-109,2026-07-27 18:00:00,29.87,21.1,29.37,60.0
SC-109,2026-07-27 18:30:00,21.86,16.09,26.39,60.0
SC-109,2026-07-27 19:00:00,15.18,11.72,22.81,60.0
SC-109,2026-07-27 19:30:00,14.39,10.28,28.58,60.0
SC-109,2026-07-27 20:00:00,10.33,7.53,27.1,60.0
SC-109,2026-07-27 20:30:00,8.69,5.93,31.74,60.0
SC-109,2026-07-27 21:00:00,5.39,3.92,27.32,60.0
SC-109,2026-07-27 21:30:00,4.12,2.84,31.13,60.0
SC-109,2026-07-27 22:00:00,3.03,2.22,26.91,60.0
SC-109,2026-07-27 22:30:00,2.37,1.92,18.96,60.0
SC-109,2026-07-27 23:00:00,2.81,2.0,28.71,60.0
SC-109,2026-07-27 23:30:00,2.74,2.04,25.56,60.0
SC-110,2026-06-30 08:00:00,8.16,5.79,29.13,90.0
SC-110,2026-06-30 08:30:00,12.38,9.29,24.98,90.0
SC-110,2026-06-30 09:00:00,14.36,10.08,29.82,90.0
SC-110,2026-06-30 09:30:00,17.64,12.46,29.39,90.0
SC-110,2026-06-30 10:00:00,15.67,11.49,26.69,90.0
SC-110,2026-06-30 10:30:00,18.22,13.29,27.03,90.0
SC-110,2026-06-30 11:00:00,19.65,15.31,22.11,90.0
SC-110,2026-06-30 11:30:00,19.56,14.63,25.21,90.0
SC-110,2026-06-30 12:00:00,18.29,12.8,30.04,90.0
SC-110,2026-06-30 12:30:00,18.28,14.02,23.32,90.0
SC-110,2026-06-30 13:00:00,17.6,12.94,26.44,90.0
SC-110,2026-06-30 13:30:00,16.84,11.88,29.47,90.0
SC-110,2026-06-30 14:00:00,16.3,11.44,29.83,90.0
SC-110,2026-06-30 14:30:00,15.22,10.42,31.51,90.0
SC-110,2026-06-30 15:00:00,13.94,10.15,27.22,90.0
SC-110,2026-06-30 15:30:00,16.04,10.94,31.8,90.0
SC-110,2026-06-30 16:00:00,12.3,8.93,27.43,90.0
SC-110,2026-06-30 16:30:00,12.54,8.94,28.74,90.0
SC-110,2026-07-01 08:00:00,8.46,5.88,30.46,90.0
SC-110,2026-07-01 08:30:00,13.0,9.08,30.13,90.0
SC-110,2026-07-01 09:00:00,13.79,9.66,29.97,90.0
SC-110,2026-07-01 09:30:00,13.46,10.83,19.57,90.0
SC-110,2026-07-01 10:00:00,17.49,12.68,27.52,90.0
SC-110,2026-07-01 10:30:00,20.82,13.79,33.77,90.0
SC-110,2026-07-01 11:00:00,22.6,14.9,34.05,90.0
SC-110,2026-07-01 11:30:00,20.42,14.53,28.83,90.0
SC-110,2026-07-01 12:00:00,15.1,12.07,20.11,90.0
SC-110,2026-07-01 12:30:00,17.61,12.97,26.39,90.0
SC-110,2026-07-01 13:00:00,15.83,11.3,28.6,90.0
SC-110,2026-07-01 13:30:00,13.67,10.09,26.18,90.0
SC-110,2026-07-01 14:00:00,16.63,11.5,30.86,90.0
SC-110,2026-07-01 14:30:00,15.09,10.56,30.01,90.0
SC-110,2026-07-01 15:00:00,13.52,10.06,25.59,90.0
SC-110,2026-07-01 15:30:00,11.48,8.5,26.0,90.0
SC-110,2026-07-01 16:00:00,11.03,8.49,23.04,90.0
SC-110,2026-07-01 16:30:00,11.79,8.48,28.07,90.0
SC-110,2026-07-02 08:00:00,8.16,6.1,25.23,90.0
SC-110,2026-07-02 08:30:00,12.89,8.8,31.75,90.0
SC-110,2026-07-02 09:00:00,16.75,11.31,32.5,90.0
SC-110,2026-07-02 09:30:00,14.87,11.63,21.81,90.0
SC-110,2026-07-02 10:00:00,16.7,12.27,26.51,90.0
SC-110,2026-07-02 10:30:00,17.37,12.53,27.85,90.0
SC-110,2026-07-02 11:00:00,20.58,14.46,29.77,90.0
SC-110,2026-07-02 11:30:00,20.45,14.61,28.56,90.0
SC-110,2026-07-02 12:00:00,19.14,12.98,32.18,90.0
SC-110,2026-07-02 12:30:00,19.43,13.71,29.45,90.0
SC-110,2026-07-02 13:00:00,18.42,12.51,32.08,90.0
SC-110,2026-07-02 13:30:00,15.18,11.62,23.48,90.0
SC-110,2026-07-02 14:00:00,14.7,10.13,31.1,90.0
SC-110,2026-07-02 14:30:00,14.53,10.75,26.0,90.0
SC-110,2026-07-02 15:00:00,13.77,9.47,31.27,90.0
SC-110,2026-07-02 15:30:00,12.94,8.9,31.2,90.0
SC-110,2026-07-02 16:00:00,11.49,8.17,28.93,90.0
SC-110,2026-07-02 16:30:00,11.84,8.06,31.94,90.0
SC-110,2026-07-03 08:00:00,3.98,3.05,23.48,90.0
SC-110,2026-07-03 08:30:00,6.19,4.61,25.63,90.0
SC-110,2026-07-03 09:00:00,7.59,5.47,27.89,90.0
SC-110,2026-07-03 09:30:00,8.97,6.43,28.33,90.0
SC-110,2026-07-03 10:00:00,9.16,6.5,29.07,90.0
SC-110,2026-07-03 10:30:00,10.88,7.59,30.24,90.0
SC-110,2026-07-03 11:00:00,10.09,7.33,27.36,90.0
SC-110,2026-07-03 11:30:00,10.61,7.54,28.95,90.0
SC-110,2026-07-03 12:00:00,10.76,7.38,31.43,90.0
SC-110,2026-07-03 12:30:00,9.57,6.76,29.3,90.0
SC-110,2026-07-03 13:00:00,8.75,6.33,27.71,90.0
SC-110,2026-07-03 13:30:00,8.91,6.06,31.96,90.0
SC-110,2026-07-03 14:00:00,8.91,6.37,28.55,90.0
SC-110,2026-07-03 14:30:00,7.6,5.34,29.74,90.0
SC-110,2026-07-03 15:00:00,7.47,5.14,31.2,90.0
SC-110,2026-07-03 15:30:00,7.41,4.92,33.56,90.0
SC-110,2026-07-03 16:00:00,6.63,4.81,27.49,90.0
SC-110,2026-07-03 16:30:00,5.99,4.17,30.32,90.0
SC-110,2026-07-04 08:00:00,3.91,2.89,26.13,90.0
SC-110,2026-07-04 08:30:00,4.92,3.47,29.37,90.0
SC-110,2026-07-04 09:00:00,6.58,4.4,33.17,90.0
SC-110,2026-07-04 09:30:00,6.59,4.47,32.17,90.0
SC-110,2026-07-04 10:00:00,7.22,5.19,28.06,90.0
SC-110,2026-07-04 10:30:00,7.26,5.65,22.18,90.0
SC-110,2026-07-04 11:00:00,7.75,5.48,29.29,90.0
SC-110,2026-07-04 11:30:00,8.09,5.93,26.67,90.0
SC-110,2026-07-04 12:00:00,8.0,5.78,27.72,90.0
SC-110,2026-07-04 12:30:00,7.83,5.78,26.16,90.0
SC-110,2026-07-04 13:00:00,7.71,5.22,32.32,90.0
SC-110,2026-07-04 13:30:00,6.82,5.0,26.67,90.0
SC-110,2026-07-04 14:00:00,6.3,4.58,27.23,90.0
SC-110,2026-07-04 14:30:00,6.58,4.6,30.11,90.0
SC-110,2026-07-04 15:00:00,5.84,4.3,26.47,90.0
SC-110,2026-07-04 15:30:00,5.17,3.85,25.56,90.0
SC-110,2026-07-04 16:00:00,4.9,3.75,23.59,90.0
SC-110,2026-07-04 16:30:00,4.89,3.39,30.64,90.0
SC-110,2026-07-05 08:00:00,7.6,6.01,21.0,90.0
SC-110,2026-07-05 08:30:00,11.94,8.99,24.72,90.0
SC-110,2026-07-05 09:00:00,14.9,11.13,25.35,90.0
SC-110,2026-07-05 09:30:00,18.63,12.68,31.96,90.0
SC-110,2026-07-05 10:00:00,18.95,13.8,27.17,90.0
SC-110,2026-07-05 10:30:00,21.96,15.66,28.68,90.0
SC-110,2026-07-05 11:00:00,20.91,15.52,25.76,90.0
SC-110,2026-07-05 11:30:00,19.65,15.18,22.76,90.0
SC-110,2026-07-05 12:00:00,21.09,15.34,27.29,90.0
SC-110,2026-07-05 12:30:00,19.63,13.07,33.41,90.0
SC-110,2026-07-05 13:00:00,18.15,13.5,25.58,90.0
SC-110,2026-07-05 13:30:00,17.35,12.45,28.23,90.0
SC-110,2026-07-05 14:00:00,15.93,12.21,23.32,90.0
SC-110,2026-07-05 14:30:00,15.32,10.68,30.34,90.0
SC-110,2026-07-05 15:00:00,16.18,11.42,29.39,90.0
SC-110,2026-07-05 15:30:00,16.56,11.54,30.32,90.0
SC-110,2026-07-05 16:00:00,14.24,9.77,31.39,90.0
SC-110,2026-07-05 16:30:00,12.04,8.6,28.58,90.0
SC-110,2026-07-06 08:00:00,8.19,5.89,28.1,90.0
SC-110,2026-07-06 08:30:00,12.29,8.83,28.17,90.0
SC-110,2026-07-06 09:00:00,16.6,11.95,28.01,90.0
SC-110,2026-07-06 09:30:00,17.27,12.8,25.83,90.0
SC-110,2026-07-06 10:00:00,20.73,15.58,24.82,90.0
SC-110,2026-07-06 10:30:00,21.16,15.29,27.73,90.0
SC-110,2026-07-06 11:00:00,22.9,16.34,28.64,90.0
SC-110,2026-07-06 11:30:00,21.01,14.45,31.23,90.0
SC-110,2026-07-06 12:00:00,18.21,14.27,21.62,90.0
SC-110,2026-07-06 12:30:00,20.2,14.51,28.16,90.0
SC-110,2026-07-06 13:00:00,19.99,13.89,30.53,90.0
SC-110,2026-07-06 13:30:00,16.67,12.07,27.58,90.0
SC-110,2026-07-06 14:00:00,16.01,11.75,26.61,90.0
SC-110,2026-07-06 14:30:00,14.09,10.76,23.6,90.0
SC-110,2026-07-06 15:00:00,14.59,10.62,27.24,90.0
SC-110,2026-07-06 15:30:00,13.82,9.98,27.79,90.0
SC-110,2026-07-06 16:00:00,13.13,9.48,27.8,90.0
SC-110,2026-07-06 16:30:00,12.86,9.19,28.53,90.0
SC-110,2026-07-07 08:00:00,7.82,5.83,25.36,90.0
SC-110,2026-07-07 08:30:00,13.03,8.31,36.26,90.0
SC-110,2026-07-07 09:00:00,13.31,9.76,26.73,90.0
SC-110,2026-07-07 09:30:00,17.11,12.03,29.69,90.0
SC-110,2026-07-07 10:00:00,20.7,13.48,34.88,90.0
SC-110,2026-07-07 10:30:00,17.58,13.73,21.9,90.0
SC-110,2026-07-07 11:00:00,19.79,14.69,25.76,90.0
SC-110,2026-07-07 11:30:00,17.76,13.92,21.62,90.0
SC-110,2026-07-07 12:00:00,20.99,14.99,28.6,90.0
SC-110,2026-07-07 12:30:00,16.48,12.37,24.91,90.0
SC-110,2026-07-07 13:00:00,18.92,13.1,30.76,90.0
SC-110,2026-07-07 13:30:00,16.33,11.54,29.33,90.0
SC-110,2026-07-07 14:00:00,15.54,10.75,30.83,90.0
SC-110,2026-07-07 14:30:00,12.44,9.36,24.75,90.0
SC-110,2026-07-07 15:00:00,14.0,10.17,27.35,90.0
SC-110,2026-07-07 15:30:00,12.27,8.93,27.18,90.0
SC-110,2026-07-07 16:00:00,14.05,9.4,33.11,90.0
SC-110,2026-07-07 16:30:00,11.33,7.66,32.43,90.0
SC-110,2026-07-08 08:00:00,7.75,5.65,27.15,90.0
SC-110,2026-07-08 08:30:00,12.14,9.08,25.16,90.0
SC-110,2026-07-08 09:00:00,16.35,10.64,34.91,90.0
SC-110,2026-07-08 09:30:00,17.5,11.64,33.49,90.0
SC-110,2026-07-08 10:00:00,16.77,12.08,27.95,90.0
SC-110,2026-07-08 10:30:00,20.65,13.98,32.27,90.0
SC-110,2026-07-08 11:00:00,21.75,14.59,32.91,90.0
SC-110,2026-07-08 11:30:00,20.22,14.38,28.86,90.0
SC-110,2026-07-08 12:00:00,18.73,13.67,27.02,90.0
SC-110,2026-07-08 12:30:00,18.27,13.41,26.61,90.0
SC-110,2026-07-08 13:00:00,19.11,12.74,33.32,90.0
SC-110,2026-07-08 13:30:00,15.0,11.12,25.86,90.0
SC-110,2026-07-08 14:00:00,15.85,12.23,22.85,90.0
SC-110,2026-07-08 14:30:00,13.84,10.12,26.89,90.0
SC-110,2026-07-08 15:00:00,14.92,10.61,28.89,90.0
SC-110,2026-07-08 15:30:00,13.65,10.29,24.58,90.0
SC-110,2026-07-08 16:00:00,12.39,9.17,26.03,90.0
SC-110,2026-07-08 16:30:00,11.66,8.41,27.91,90.0
SC-110,2026-07-09 08:00:00,9.1,6.02,33.76,90.0
SC-110,2026-07-09 08:30:00,12.32,9.03,26.7,90.0
SC-110,2026-07-09 09:00:00,15.12,10.59,29.93,90.0
SC-110,2026-07-09 09:30:00,15.09,10.68,29.26,90.0
SC-110,2026-07-09 10:00:00,16.4,11.79,28.14,90.0
SC-110,2026-07-09 10:30:00,18.49,14.01,24.24,90.0
SC-110,2026-07-09 11:00:00,21.59,15.73,27.13,90.0
SC-110,2026-07-09 11:30:00,19.25,13.86,27.97,90.0
SC-110,2026-07-09 12:00:00,18.73,12.99,30.65,90.0
SC-110,2026-07-09 12:30:00,16.87,13.31,21.09,90.0
SC-110,2026-07-09 13:00:00,16.63,12.23,26.45,90.0
SC-110,2026-07-09 13:30:00,18.31,12.75,30.36,90.0
SC-110,2026-07-09 14:00:00,15.75,10.59,32.74,90.0
SC-110,2026-07-09 14:30:00,14.02,10.74,23.38,90.0
SC-110,2026-07-09 15:00:00,13.93,10.35,25.72,90.0
SC-110,2026-07-09 15:30:00,15.47,10.51,32.07,90.0
SC-110,2026-07-09 16:00:00,11.67,8.26,29.22,90.0
SC-110,2026-07-09 16:30:00,11.35,8.04,29.16,90.0
SC-110,2026-07-10 08:00:00,4.39,3.42,22.07,90.0
SC-110,2026-07-10 08:30:00,6.59,4.65,29.41,90.0
SC-110,2026-07-10 09:00:00,7.7,5.31,31.07,90.0
SC-110,2026-07-10 09:30:00,8.76,6.09,30.45,90.0
SC-110,2026-07-10 10:00:00,9.07,6.47,28.75,90.0
SC-110,2026-07-10 10:30:00,8.96,7.09,20.84,90.0
SC-110,2026-07-10 11:00:00,10.64,7.36,30.77,90.0
SC-110,2026-07-10 11:30:00,10.98,7.24,34.06,90.0
SC-110,2026-07-10 12:00:00,8.74,6.67,23.66,90.0
SC-110,2026-07-10 12:30:00,9.46,6.82,27.82,90.0
SC-110,2026-07-10 13:00:00,8.39,6.53,22.24,90.0
SC-110,2026-07-10 13:30:00,7.98,6.16,22.82,90.0
SC-110,2026-07-10 14:00:00,7.76,5.74,26.03,90.0
SC-110,2026-07-10 14:30:00,8.17,5.42,33.65,90.0
SC-110,2026-07-10 15:00:00,6.97,5.25,24.61,90.0
SC-110,2026-07-10 15:30:00,6.53,4.57,29.93,90.0
SC-110,2026-07-10 16:00:00,6.52,4.73,27.38,90.0
SC-110,2026-07-10 16:30:00,5.6,4.21,24.95,90.0
SC-110,2026-07-11 08:00:00,3.68,2.51,31.7,90.0
SC-110,2026-07-11 08:30:00,5.4,3.83,29.18,90.0
SC-110,2026-07-11 09:00:00,5.6,4.32,22.98,90.0
SC-110,2026-07-11 09:30:00,7.16,4.97,30.56,90.0
SC-110,2026-07-11 10:00:00,7.35,5.11,30.5,90.0
SC-110,2026-07-11 10:30:00,8.23,5.74,30.3,90.0
SC-110,2026-07-11 11:00:00,7.47,5.99,19.9,90.0
SC-110,2026-07-11 11:30:00,8.19,5.79,29.33,90.0
SC-110,2026-07-11 12:00:00,7.44,5.42,27.17,90.0
SC-110,2026-07-11 12:30:00,7.55,5.65,25.18,90.0
SC-110,2026-07-11 13:00:00,7.21,4.83,33.03,90.0
SC-110,2026-07-11 13:30:00,6.9,4.83,30.02,90.0
SC-110,2026-07-11 14:00:00,6.94,5.0,27.88,90.0
SC-110,2026-07-11 14:30:00,5.63,4.13,26.64,90.0
SC-110,2026-07-11 15:00:00,6.39,4.29,32.9,90.0
SC-110,2026-07-11 15:30:00,5.36,3.85,28.27,90.0
SC-110,2026-07-11 16:00:00,5.18,3.92,24.37,90.0
SC-110,2026-07-11 16:30:00,4.67,3.24,30.66,90.0
SC-110,2026-07-12 08:00:00,8.38,6.28,25.06,90.0
SC-110,2026-07-12 08:30:00,11.93,8.12,31.94,90.0
SC-110,2026-07-12 09:00:00,17.35,10.93,37.0,90.0
SC-110,2026-07-12 09:30:00,14.18,11.42,19.5,90.0
SC-110,2026-07-12 10:00:00,23.76,14.95,37.07,90.0
SC-110,2026-07-12 10:30:00,19.92,13.39,32.78,90.0
SC-110,2026-07-12 11:00:00,20.29,14.99,26.11,90.0
SC-110,2026-07-12 11:30:00,19.2,14.67,23.62,90.0
SC-110,2026-07-12 12:00:00,21.6,14.74,31.79,90.0
SC-110,2026-07-12 12:30:00,16.89,13.8,18.34,90.0
SC-110,2026-07-12 13:00:00,18.81,13.6,27.68,90.0
SC-110,2026-07-12 13:30:00,15.42,11.34,26.48,90.0
SC-110,2026-07-12 14:00:00,16.21,11.28,30.4,90.0
SC-110,2026-07-12 14:30:00,14.32,10.9,23.88,90.0
SC-110,2026-07-12 15:00:00,14.03,9.72,30.71,90.0
SC-110,2026-07-12 15:30:00,15.18,10.62,30.05,90.0
SC-110,2026-07-12 16:00:00,13.75,9.78,28.88,90.0
SC-110,2026-07-12 16:30:00,11.23,7.89,29.73,90.0
SC-110,2026-07-13 08:00:00,9.29,6.73,27.52,90.0
SC-110,2026-07-13 08:30:00,11.69,8.69,25.66,90.0
SC-110,2026-07-13 09:00:00,15.74,11.8,24.99,90.0
SC-110,2026-07-13 09:30:00,22.19,14.13,36.33,90.0
SC-110,2026-07-13 10:00:00,21.6,15.48,28.37,90.0
SC-110,2026-07-13 10:30:00,18.37,13.49,26.57,90.0
SC-110,2026-07-13 11:00:00,23.69,15.74,33.55,90.0
SC-110,2026-07-13 11:30:00,21.49,15.84,26.28,90.0
SC-110,2026-07-13 12:00:00,22.71,15.35,32.42,90.0
SC-110,2026-07-13 12:30:00,19.52,14.78,24.28,90.0
SC-110,2026-07-13 13:00:00,21.05,13.66,35.09,90.0
SC-110,2026-07-13 13:30:00,16.14,12.54,22.33,90.0
SC-110,2026-07-13 14:00:00,18.45,13.33,27.76,90.0
SC-110,2026-07-13 14:30:00,17.16,12.49,27.2,90.0
SC-110,2026-07-13 15:00:00,14.5,11.29,22.13,90.0
SC-110,2026-07-13 15:30:00,14.44,10.17,29.58,90.0
SC-110,2026-07-13 16:00:00,15.15,10.84,28.42,90.0
SC-110,2026-07-13 16:30:00,14.16,10.16,28.2,90.0
SC-110,2026-07-14 08:00:00,8.57,6.2,27.68,90.0
SC-110,2026-07-14 08:30:00,13.11,10.31,21.38,90.0
SC-110,2026-07-14 09:00:00,15.5,11.37,26.63,90.0
SC-110,2026-07-14 09:30:00,19.96,14.58,26.97,90.0
SC-110,2026-07-14 10:00:00,21.34,14.35,32.78,90.0
SC-110,2026-07-14 10:30:00,21.03,15.56,26.03,90.0
SC-110,2026-07-14 11:00:00,25.64,17.4,32.12,90.0
SC-110,2026-07-14 11:30:00,21.51,15.22,29.22,90.0
SC-110,2026-07-14 12:00:00,19.83,14.57,26.52,90.0
SC-110,2026-07-14 12:30:00,20.2,14.71,27.18,90.0
SC-110,2026-07-14 13:00:00,21.45,14.41,32.82,90.0
SC-110,2026-07-14 13:30:00,18.14,13.01,28.25,90.0
SC-110,2026-07-14 14:00:00,14.51,11.18,22.92,90.0
SC-110,2026-07-14 14:30:00,15.97,10.82,32.27,90.0
SC-110,2026-07-14 15:00:00,13.53,9.94,26.54,90.0
SC-110,2026-07-14 15:30:00,13.26,9.53,28.13,90.0
SC-110,2026-07-14 16:00:00,13.04,9.78,24.99,90.0
SC-110,2026-07-14 16:30:00,11.72,8.43,28.03,90.0
SC-110,2026-07-15 08:00:00,8.99,6.17,31.41,90.0
SC-110,2026-07-15 08:30:00,13.04,8.96,31.27,90.0
SC-110,2026-07-15 09:00:00,15.52,11.01,29.06,90.0
SC-110,2026-07-15 09:30:00,18.41,13.53,26.51,90.0
SC-110,2026-07-15 10:00:00,18.61,13.33,28.37,90.0
SC-110,2026-07-15 10:30:00,20.9,15.04,28.03,90.0
SC-110,2026-07-15 11:00:00,21.2,15.47,27.04,90.0
SC-110,2026-07-15 11:30:00,20.98,14.97,28.64,90.0
SC-110,2026-07-15 12:00:00,19.1,13.28,30.49,90.0
SC-110,2026-07-15 12:30:00,18.61,13.54,27.25,90.0
SC-110,2026-07-15 13:00:00,18.93,13.78,27.19,90.0
SC-110,2026-07-15 13:30:00,16.63,12.31,25.94,90.0
SC-110,2026-07-15 14:00:00,15.96,11.79,26.14,90.0
SC-110,2026-07-15 14:30:00,14.94,11.2,24.98,90.0
SC-110,2026-07-15 15:00:00,12.7,9.53,24.98,90.0
SC-110,2026-07-15 15:30:00,12.48,9.44,24.35,90.0
SC-110,2026-07-15 16:00:00,11.85,9.73,17.89,90.0
SC-110,2026-07-15 16:30:00,12.25,8.58,29.93,90.0
SC-110,2026-07-16 08:00:00,8.07,5.7,29.4,90.0
SC-110,2026-07-16 08:30:00,12.03,8.49,29.38,90.0
SC-110,2026-07-16 09:00:00,12.77,9.11,28.6,90.0
SC-110,2026-07-16 09:30:00,13.91,10.55,24.13,90.0
SC-110,2026-07-16 10:00:00,17.54,13.07,25.46,90.0
SC-110,2026-07-16 10:30:00,18.33,13.03,28.92,90.0
SC-110,2026-07-16 11:00:00,16.97,13.27,21.8,90.0
SC-110,2026-07-16 11:30:00,17.46,12.52,28.32,90.0
SC-110,2026-07-16 12:00:00,19.56,14.06,28.14,90.0
SC-110,2026-07-16 12:30:00,17.94,13.86,22.76,90.0
SC-110,2026-07-16 13:00:00,17.12,12.4,27.55,90.0
SC-110,2026-07-16 13:30:00,16.3,12.27,24.71,90.0
SC-110,2026-07-16 14:00:00,14.54,11.02,24.24,90.0
SC-110,2026-07-16 14:30:00,13.89,9.87,28.94,90.0
SC-110,2026-07-16 15:00:00,13.52,9.77,27.78,90.0
SC-110,2026-07-16 15:30:00,14.67,9.6,34.57,90.0
SC-110,2026-07-16 16:00:00,11.44,8.51,25.66,90.0
SC-110,2026-07-16 16:30:00,9.06,7.2,20.6,90.0
SC-110,2026-07-17 08:00:00,4.21,3.09,26.61,90.0
SC-110,2026-07-17 08:30:00,7.03,4.87,30.75,90.0
SC-110,2026-07-17 09:00:00,6.77,4.98,26.48,90.0
SC-110,2026-07-17 09:30:00,7.57,5.95,21.46,90.0
SC-110,2026-07-17 10:00:00,8.24,6.48,21.35,90.0
SC-110,2026-07-17 10:30:00,10.54,7.31,30.71,90.0
SC-110,2026-07-17 11:00:00,10.56,7.8,26.18,90.0
SC-110,2026-07-17 11:30:00,10.95,7.6,30.56,90.0
SC-110,2026-07-17 12:00:00,9.8,7.16,26.97,90.0
SC-110,2026-07-17 12:30:00,10.99,7.59,30.95,90.0
SC-110,2026-07-17 13:00:00,9.13,6.93,24.08,90.0
SC-110,2026-07-17 13:30:00,9.11,6.2,31.89,90.0
SC-110,2026-07-17 14:00:00,8.32,5.82,30.07,90.0
SC-110,2026-07-17 14:30:00,7.7,5.33,30.77,90.0
SC-110,2026-07-17 15:00:00,7.09,5.37,24.27,90.0
SC-110,2026-07-17 15:30:00,7.23,5.14,28.97,90.0
SC-110,2026-07-17 16:00:00,6.97,4.52,35.19,90.0
SC-110,2026-07-17 16:30:00,6.95,4.7,32.38,90.0
SC-110,2026-07-18 08:00:00,3.81,2.7,29.22,90.0
SC-110,2026-07-18 08:30:00,5.87,3.89,33.8,90.0
SC-110,2026-07-18 09:00:00,6.09,4.65,23.71,90.0
SC-110,2026-07-18 09:30:00,6.77,4.82,28.82,90.0
SC-110,2026-07-18 10:00:00,6.22,4.74,23.92,90.0
SC-110,2026-07-18 10:30:00,8.73,6.09,30.15,90.0
SC-110,2026-07-18 11:00:00,7.65,5.66,26.1,90.0
SC-110,2026-07-18 11:30:00,7.89,5.78,26.82,90.0
SC-110,2026-07-18 12:00:00,7.78,5.39,30.8,90.0
SC-110,2026-07-18 12:30:00,7.65,5.74,25.06,90.0
SC-110,2026-07-18 13:00:00,7.65,5.2,32.0,90.0
SC-110,2026-07-18 13:30:00,6.72,4.87,27.5,90.0
SC-110,2026-07-18 14:00:00,6.59,4.69,28.79,90.0
SC-110,2026-07-18 14:30:00,6.2,4.51,27.16,90.0
SC-110,2026-07-18 15:00:00,5.82,4.34,25.38,90.0
SC-110,2026-07-18 15:30:00,6.01,4.27,28.98,90.0
SC-110,2026-07-18 16:00:00,5.11,3.56,30.41,90.0
SC-110,2026-07-18 16:30:00,5.01,3.58,28.52,90.0
SC-110,2026-07-19 08:00:00,9.39,7.03,25.14,90.0
SC-110,2026-07-19 08:30:00,13.77,10.2,25.92,90.0
SC-110,2026-07-19 09:00:00,16.24,11.74,27.69,90.0
SC-110,2026-07-19 09:30:00,19.49,13.57,30.38,90.0
SC-110,2026-07-19 10:00:00,22.85,15.7,31.31,90.0
SC-110,2026-07-19 10:30:00,23.26,16.18,30.44,90.0
SC-110,2026-07-19 11:00:00,23.25,17.66,24.06,90.0
SC-110,2026-07-19 11:30:00,23.08,16.1,30.28,90.0
SC-110,2026-07-19 12:00:00,23.25,15.77,32.16,90.0
SC-110,2026-07-19 12:30:00,19.68,14.92,24.21,90.0
SC-110,2026-07-19 13:00:00,20.04,13.47,32.82,90.0
SC-110,2026-07-19 13:30:00,18.98,13.49,28.91,90.0
SC-110,2026-07-19 14:00:00,19.22,12.91,32.87,90.0
SC-110,2026-07-19 14:30:00,17.52,12.6,28.13,90.0
SC-110,2026-07-19 15:00:00,15.8,11.61,26.51,90.0
SC-110,2026-07-19 15:30:00,14.93,10.79,27.76,90.0
SC-110,2026-07-19 16:00:00,14.28,10.32,27.7,90.0
SC-110,2026-07-19 16:30:00,12.02,8.85,26.39,90.0
SC-110,2026-07-20 08:00:00,9.26,6.63,28.45,90.0
SC-110,2026-07-20 08:30:00,14.48,9.89,31.7,90.0
SC-110,2026-07-20 09:00:00,15.19,11.11,26.82,90.0
SC-110,2026-07-20 09:30:00,18.95,13.02,31.26,90.0
SC-110,2026-07-20 10:00:00,21.29,15.19,28.68,90.0
