center_id,ts_bucket,channel,offered,handled,abandoned,aht_sec,wait_sec,resolved_first_contact
SC-111,2026-07-03 19:00:00,forms,1.23,1.21,0.02,202.8,67.1,0.89
SC-111,2026-07-03 19:30:00,phone,8.34,3.75,4.59,352.0,160.0,2.15
SC-111,2026-07-03 19:30:00,web,2.39,2.23,0.16,262.5,23.7,1.62
SC-111,2026-07-03 19:30:00,whatsapp,2.03,2.03,0.0,224.9,57.9,1.5
SC-111,2026-07-03 19:30:00,email,1.44,1.38,0.06,193.6,8.5,0.98
SC-111,2026-07-03 19:30:00,forms,0.96,0.92,0.04,209.7,6.9,0.64
SC-111,2026-07-03 20:00:00,phone,5.78,1.41,4.37,422.7,218.6,0.87
SC-111,2026-07-03 20:00:00,web,1.66,1.58,0.08,241.8,79.0,1.12
SC-111,2026-07-03 20:00:00,whatsapp,1.41,1.37,0.04,230.8,28.5,1.06
SC-111,2026-07-03 20:00:00,email,1.0,0.97,0.03,232.8,48.7,0.67
SC-111,2026-07-03 20:00:00,forms,0.66,0.64,0.02,246.7,42.2,0.45
SC-111,2026-07-03 20:30:00,phone,3.84,0.63,3.2,422.4,377.6,0.41
SC-111,2026-07-03 20:30:00,web,1.1,1.06,0.04,244.5,31.3,0.78
SC-111,2026-07-03 20:30:00,whatsapp,0.94,0.91,0.03,213.2,46.7,0.64
SC-111,2026-07-03 20:30:00,email,0.66,0.64,0.02,236.6,46.4,0.42
SC-111,2026-07-03 20:30:00,forms,0.44,0.42,0.02,223.6,43.9,0.29
SC-111,2026-07-03 21:00:00,phone,2.62,0.76,1.86,400.6,231.2,0.51
SC-111,2026-07-03 21:00:00,web,0.75,0.73,0.03,227.3,14.7,0.52
SC-111,2026-07-03 21:00:00,whatsapp,0.64,0.62,0.02,205.4,41.1,0.42
SC-111,2026-07-03 21:00:00,email,0.45,0.42,0.03,226.7,90.4,0.3
SC-111,2026-07-03 21:00:00,forms,0.3,0.29,0.02,246.3,46.8,0.21
SC-111,2026-07-03 21:30:00,phone,1.47,0.58,0.89,463.4,135.0,0.38
SC-111,2026-07-03 21:30:00,web,0.42,0.42,0.01,200.3,39.2,0.28
SC-111,2026-07-03 21:30:00,whatsapp,0.36,0.35,0.01,235.7,105.9,0.24
SC-111,2026-07-03 21:30:00,email,0.25,0.25,0.01,187.1,61.7,0.17
SC-111,2026-07-03 21:30:00,forms,0.17,0.16,0.01,235.3,54.8,0.12
SC-111,2026-07-03 22:00:00,phone,1.0,0.65,0.35,427.7,82.6,0.44
SC-111,2026-07-03 22:00:00,web,0.29,0.28,0.01,223.4,43.5,0.2
SC-111,2026-07-03 22:00:00,whatsapp,0.24,0.23,0.01,231.5,20.1,0.17
SC-111,2026-07-03 22:00:00,email,0.17,0.17,0.01,222.0,53.6,0.12
SC-111,2026-07-03 22:00:00,forms,0.12,0.11,0.01,196.7,19.6,0.08
SC-111,2026-07-03 22:30:00,phone,0.44,0.37,0.07,388.4,29.0,0.25
SC-111,2026-07-03 22:30:00,web,0.13,0.12,0.01,245.0,64.5,0.09
SC-111,2026-07-03 22:30:00,whatsapp,0.11,0.1,0.0,213.5,35.0,0.07
SC-111,2026-07-03 22:30:00,email,0.08,0.07,0.0,192.7,59.9,0.05
SC-111,2026-07-03 22:30:00,forms,0.05,0.05,0.0,216.4,49.5,0.03
SC-111,2026-07-03 23:00:00,phone,0.33,0.29,0.04,419.4,22.8,0.2
SC-111,2026-07-03 23:00:00,web,0.09,0.09,0.0,251.9,48.8,0.06
SC-111,2026-07-03 23:00:00,whatsapp,0.08,0.08,0.0,217.0,36.0,0.06
SC-111,2026-07-03 23:00:00,email,0.06,0.05,0.0,211.2,40.3,0.04
SC-111,2026-07-03 23:00:00,forms,0.04,0.04,0.0,220.8,21.8,0.03
SC-111,2026-07-03 23:30:00,phone,0.16,0.15,0.01,435.9,11.8,0.1
SC-111,2026-07-03 23:30:00,web,0.05,0.04,0.0,246.9,28.6,0.03
SC-111,2026-07-03 23:30:00,whatsapp,0.04,0.04,0.0,253.7,26.4,0.03
SC-111,2026-07-03 23:30:00,email,0.03,0.03,0.0,180.9,39.2,0.02
SC-111,2026-07-03 23:30:00,forms,0.02,0.02,0.0,214.1,27.8,0.01
SC-111,2026-07-04 08:00:00,phone,20.62,0.18,20.44,402.7,900.0,0.11
SC-111,2026-07-04 08:00:00,web,5.92,5.74,0.18,203.7,15.1,4.18
SC-111,2026-07-04 08:00:00,whatsapp,5.03,4.81,0.22,263.7,35.7,3.39
SC-111,2026-07-04 08:00:00,email,3.55,3.45,0.1,215.6,48.1,2.35
SC-111,2026-07-04 08:00:00,forms,2.37,2.33,0.04,232.2,12.2,1.69
SC-111,2026-07-04 08:30:00,phone,27.96,11.28,16.68,403.5,193.5,6.79
SC-111,2026-07-04 08:30:00,web,8.03,7.88,0.14,238.6,22.9,5.86
SC-111,2026-07-04 08:30:00,whatsapp,6.82,6.39,0.43,213.0,49.1,4.5
SC-111,2026-07-04 08:30:00,email,4.82,4.62,0.2,239.3,49.2,3.42
SC-111,2026-07-04 08:30:00,forms,3.21,3.08,0.13,275.4,21.5,2.21
SC-111,2026-07-04 09:00:00,phone,45.68,0.22,45.46,343.1,900.0,0.12
SC-111,2026-07-04 09:00:00,web,13.11,12.8,0.31,226.0,18.4,8.95
SC-111,2026-07-04 09:00:00,whatsapp,11.15,10.7,0.44,201.2,54.7,7.39
SC-111,2026-07-04 09:00:00,email,7.87,7.64,0.23,243.6,59.0,5.44
SC-111,2026-07-04 09:00:00,forms,5.25,5.19,0.06,214.7,46.4,3.74
SC-111,2026-07-04 09:30:00,phone,39.53,26.71,12.82,413.1,63.9,16.94
SC-111,2026-07-04 09:30:00,web,11.35,10.97,0.38,220.8,38.8,8.37
SC-111,2026-07-04 09:30:00,whatsapp,9.65,9.12,0.52,222.0,72.4,6.26
SC-111,2026-07-04 09:30:00,email,6.81,6.53,0.28,233.3,50.3,4.56
SC-111,2026-07-04 09:30:00,forms,4.54,4.4,0.13,249.8,24.9,3.29
SC-111,2026-07-04 10:00:00,phone,52.03,0.4,51.63,353.6,900.0,0.25
SC-111,2026-07-04 10:00:00,web,14.94,14.3,0.64,211.4,44.5,9.66
SC-111,2026-07-04 10:00:00,whatsapp,12.7,12.18,0.52,208.4,74.8,8.38
SC-111,2026-07-04 10:00:00,email,8.96,8.76,0.2,193.4,50.9,6.42
SC-111,2026-07-04 10:00:00,forms,5.97,5.68,0.29,260.8,28.3,4.05
SC-111,2026-07-04 10:30:00,phone,46.91,32.15,14.75,407.9,84.0,19.79
SC-111,2026-07-04 10:30:00,web,13.47,13.24,0.23,276.8,52.6,9.84
SC-111,2026-07-04 10:30:00,whatsapp,11.45,11.06,0.38,218.3,12.2,8.02
SC-111,2026-07-04 10:30:00,email,8.08,7.71,0.37,217.9,51.5,5.34
SC-111,2026-07-04 10:30:00,forms,5.39,5.16,0.23,226.9,25.7,3.6
SC-111,2026-07-04 11:00:00,phone,62.06,0.27,61.79,428.6,900.0,0.16
SC-111,2026-07-04 11:00:00,web,17.82,17.48,0.33,268.1,60.2,11.71
SC-111,2026-07-04 11:00:00,whatsapp,15.14,14.24,0.91,197.5,21.6,9.38
SC-111,2026-07-04 11:00:00,email,10.69,10.38,0.31,194.2,32.2,7.26
SC-111,2026-07-04 11:00:00,forms,7.13,7.0,0.13,245.6,17.0,4.97
SC-111,2026-07-04 11:30:00,phone,52.93,3.84,49.09,439.4,454.8,2.25
SC-111,2026-07-04 11:30:00,web,15.2,14.75,0.45,208.8,39.3,10.25
SC-111,2026-07-04 11:30:00,whatsapp,12.92,12.45,0.46,219.6,37.1,8.63
SC-111,2026-07-04 11:30:00,email,9.12,8.84,0.28,239.5,49.6,6.55
SC-111,2026-07-04 11:30:00,forms,6.08,5.72,0.36,218.3,65.0,4.08
SC-111,2026-07-04 12:00:00,phone,38.34,34.51,3.83,453.0,21.6,20.6
SC-111,2026-07-04 12:00:00,web,11.01,10.74,0.27,213.2,41.7,7.64
SC-111,2026-07-04 12:00:00,whatsapp,9.36,8.92,0.44,227.8,57.1,6.33
SC-111,2026-07-04 12:00:00,email,6.6,6.54,0.06,193.0,56.6,4.94
SC-111,2026-07-04 12:00:00,forms,4.4,4.17,0.24,271.8,17.3,3.22
SC-111,2026-07-04 12:30:00,phone,45.46,22.79,22.67,412.8,136.5,12.73
SC-111,2026-07-04 12:30:00,web,13.05,12.64,0.41,219.7,64.2,8.67
SC-111,2026-07-04 12:30:00,whatsapp,11.09,10.61,0.48,232.2,36.5,7.66
SC-111,2026-07-04 12:30:00,email,7.83,7.37,0.46,208.1,44.9,5.17
SC-111,2026-07-04 12:30:00,forms,5.22,5.0,0.22,240.2,45.4,3.67
SC-111,2026-07-04 13:00:00,phone,50.21,0.37,49.84,431.5,771.5,0.2
SC-111,2026-07-04 13:00:00,web,14.41,13.66,0.76,228.7,57.9,9.46
SC-111,2026-07-04 13:00:00,whatsapp,12.25,11.83,0.43,221.0,54.4,8.89
SC-111,2026-07-04 13:00:00,email,8.65,8.24,0.41,249.7,13.1,5.78
SC-111,2026-07-04 13:00:00,forms,5.77,5.36,0.4,211.8,44.9,3.77
SC-111,2026-07-04 13:30:00,phone,38.7,20.49,18.21,409.2,136.6,11.68
SC-111,2026-07-04 13:30:00,web,11.11,10.32,0.79,218.7,69.2,7.07
SC-111,2026-07-04 13:30:00,whatsapp,9.44,9.11,0.33,237.6,24.5,6.04
SC-111,2026-07-04 13:30:00,email,6.67,6.35,0.31,235.1,33.8,4.94
SC-111,2026-07-04 13:30:00,forms,4.44,4.3,0.15,226.0,56.3,3.03
SC-111,2026-07-04 14:00:00,phone,39.21,8.01,31.2,398.8,336.5,4.68
SC-111,2026-07-04 14:00:00,web,11.26,10.71,0.54,228.9,44.7,7.29
SC-111,2026-07-04 14:00:00,whatsapp,9.57,9.31,0.26,205.4,49.1,6.55
SC-111,2026-07-04 14:00:00,email,6.75,6.59,0.16,253.7,28.8,4.5
SC-111,2026-07-04 14:00:00,forms,4.5,4.29,0.21,199.5,23.9,2.89
SC-111,2026-07-04 14:30:00,phone,31.16,28.48,2.68,474.4,19.8,17.23
SC-111,2026-07-04 14:30:00,web,8.95,8.64,0.3,218.8,69.9,6.23
SC-111,2026-07-04 14:30:00,whatsapp,7.6,7.39,0.22,207.4,67.0,5.28
SC-111,2026-07-04 14:30:00,email,5.37,5.17,0.2,233.0,23.8,3.58
SC-111,2026-07-04 14:30:00,forms,3.58,3.4,0.18,245.1,86.2,2.29
SC-111,2026-07-04 15:00:00,phone,31.19,15.81,15.38,407.3,157.7,10.28
SC-111,2026-07-04 15:00:00,web,8.95,8.27,0.68,240.5,59.2,5.46
SC-111,2026-07-04 15:00:00,whatsapp,7.61,7.31,0.3,239.3,27.3,5.45
SC-111,2026-07-04 15:00:00,email,5.37,5.24,0.13,196.1,32.1,3.85
SC-111,2026-07-04 15:00:00,forms,3.58,3.44,0.14,207.5,45.4,2.22
SC-111,2026-07-04 15:30:00,phone,33.13,0.12,33.02,450.0,900.0,0.07
SC-111,2026-07-04 15:30:00,web,9.51,9.26,0.26,250.5,47.3,6.7
SC-111,2026-07-04 15:30:00,whatsapp,8.09,7.63,0.45,193.1,74.4,5.47
SC-111,2026-07-04 15:30:00,email,5.71,5.56,0.14,226.7,21.1,4.02
SC-111,2026-07-04 15:30:00,forms,3.8,3.69,0.12,246.3,58.2,2.72
SC-111,2026-07-04 16:00:00,phone,23.42,16.55,6.87,394.4,69.8,9.7
SC-111,2026-07-04 16:00:00,web,6.72,6.49,0.24,242.5,31.9,4.72
SC-111,2026-07-04 16:00:00,whatsapp,5.72,5.46,0.25,217.8,38.2,3.96
SC-111,2026-07-04 16:00:00,email,4.03,3.8,0.23,219.9,36.4,2.51
SC-111,2026-07-04 16:00:00,forms,2.69,2.57,0.12,185.1,67.0,1.89
SC-111,2026-07-04 16:30:00,phone,22.46,16.19,6.26,399.3,55.2,10.61
SC-111,2026-07-04 16:30:00,web,6.45,6.2,0.24,228.0,61.4,4.42
SC-111,2026-07-04 16:30:00,whatsapp,5.48,5.28,0.2,194.6,51.7,4.1
SC-111,2026-07-04 16:30:00,email,3.87,3.81,0.06,215.7,37.0,2.84
SC-111,2026-07-04 16:30:00,forms,2.58,2.47,0.11,202.9,46.5,1.77
SC-111,2026-07-04 17:00:00,phone,17.9,13.7,4.2,404.3,55.3,8.91
SC-111,2026-07-04 17:00:00,web,5.14,5.01,0.13,223.0,71.1,3.33
SC-111,2026-07-04 17:00:00,whatsapp,4.37,4.23,0.14,239.8,64.4,2.84
SC-111,2026-07-04 17:00:00,email,3.08,2.95,0.14,231.7,10.7,2.09
SC-111,2026-07-04 17:00:00,forms,2.06,1.93,0.12,179.8,47.8,1.4
SC-111,2026-07-04 17:30:00,phone,20.04,2.32,17.73,474.5,441.9,1.4
SC-111,2026-07-04 17:30:00,web,5.75,5.75,0.0,223.3,25.9,4.17
SC-111,2026-07-04 17:30:00,whatsapp,4.89,4.74,0.15,214.3,72.4,3.3
SC-111,2026-07-04 17:30:00,email,3.45,3.37,0.09,223.1,21.3,2.38
SC-111,2026-07-04 17:30:00,forms,2.3,2.23,0.07,262.3,52.7,1.63
SC-111,2026-07-04 18:00:00,phone,14.24,7.74,6.5,379.5,137.2,4.66
SC-111,2026-07-04 18:00:00,web,4.09,3.98,0.1,207.5,46.3,2.72
SC-111,2026-07-04 18:00:00,whatsapp,3.47,3.29,0.18,224.0,55.7,2.46
SC-111,2026-07-04 18:00:00,email,2.45,2.35,0.1,217.3,24.0,1.66
SC-111,2026-07-04 18:00:00,forms,1.63,1.58,0.06,215.6,53.3,1.1
SC-111,2026-07-04 18:30:00,phone,11.86,3.0,8.85,427.2,324.2,1.85
SC-111,2026-07-04 18:30:00,web,3.4,3.3,0.11,280.8,37.6,2.33
SC-111,2026-07-04 18:30:00,whatsapp,2.89,2.77,0.13,233.4,27.2,2.13
SC-111,2026-07-04 18:30:00,email,2.04,1.93,0.12,224.3,20.9,1.37
SC-111,2026-07-04 18:30:00,forms,1.36,1.32,0.04,216.0,34.3,0.97
SC-111,2026-07-04 19:00:00,phone,10.28,1.27,9.01,413.1,526.8,0.73
SC-111,2026-07-04 19:00:00,web,2.95,2.85,0.1,225.2,42.2,1.98
SC-111,2026-07-04 19:00:00,whatsapp,2.51,2.48,0.02,209.6,35.8,1.65
SC-111,2026-07-04 19:00:00,email,1.77,1.73,0.04,221.4,60.1,1.11
SC-111,2026-07-04 19:00:00,forms,1.18,1.12,0.06,234.8,2.0,0.81
SC-111,2026-07-04 19:30:00,phone,5.77,2.01,3.77,459.7,213.2,1.22
SC-111,2026-07-04 19:30:00,web,1.66,1.61,0.05,203.6,46.9,1.19
SC-111,2026-07-04 19:30:00,whatsapp,1.41,1.36,0.05,247.5,40.5,0.96
SC-111,2026-07-04 19:30:00,email,0.99,0.95,0.04,272.1,89.5,0.69
SC-111,2026-07-04 19:30:00,forms,0.66,0.65,0.01,220.3,27.9,0.48
SC-111,2026-07-04 20:00:00,phone,3.7,0.72,2.98,439.0,303.3,0.45
SC-111,2026-07-04 20:00:00,web,1.06,1.03,0.03,216.9,2.0,0.7
SC-111,2026-07-04 20:00:00,whatsapp,0.9,0.86,0.04,248.7,34.5,0.63
SC-111,2026-07-04 20:00:00,email,0.64,0.61,0.03,209.4,64.2,0.45
SC-111,2026-07-04 20:00:00,forms,0.42,0.42,0.0,207.9,55.6,0.32
SC-111,2026-07-04 20:30:00,phone,2.97,0.74,2.23,392.6,287.8,0.49
SC-111,2026-07-04 20:30:00,web,0.85,0.82,0.03,218.3,60.1,0.54
SC-111,2026-07-04 20:30:00,whatsapp,0.73,0.71,0.02,215.8,32.6,0.49
SC-111,2026-07-04 20:30:00,email,0.51,0.5,0.01,259.1,49.4,0.36
SC-111,2026-07-04 20:30:00,forms,0.34,0.33,0.01,215.4,37.3,0.23
SC-111,2026-07-04 21:00:00,phone,2.03,0.78,1.25,424.6,222.3,0.49
SC-111,2026-07-04 21:00:00,web,0.58,0.55,0.03,220.6,37.6,0.39
SC-111,2026-07-04 21:00:00,whatsapp,0.49,0.47,0.02,230.7,30.2,0.34
SC-111,2026-07-04 21:00:00,email,0.35,0.34,0.01,228.6,37.7,0.22
SC-111,2026-07-04 21:00:00,forms,0.23,0.22,0.01,184.7,73.3,0.16
SC-111,2026-07-04 21:30:00,phone,1.27,0.67,0.6,431.1,112.9,0.45
SC-111,2026-07-04 21:30:00,web,0.37,0.35,0.01,197.5,40.6,0.25
SC-111,2026-07-04 21:30:00,whatsapp,0.31,0.3,0.01,259.0,9.6,0.21
SC-111,2026-07-04 21:30:00,email,0.22,0.21,0.01,221.1,73.5,0.16
SC-111,2026-07-04 21:30:00,forms,0.15,0.14,0.01,223.7,49.1,0.1
SC-111,2026-07-04 22:00:00,phone,0.65,0.52,0.12,418.7,45.9,0.35
SC-111,2026-07-04 22:00:00,web,0.19,0.18,0.01,226.7,23.4,0.12
SC-111,2026-07-04 22:00:00,whatsapp,0.16,0.15,0.0,213.9,47.6,0.11
SC-111,2026-07-04 22:00:00,email,0.11,0.11,0.01,219.6,48.2,0.08
SC-111,2026-07-04 22:00:00,forms,0.07,0.07,0.0,224.8,68.5,0.05
SC-111,2026-07-04 22:30:00,phone,0.4,0.34,0.07,411.9,30.2,0.22
SC-111,2026-07-04 22:30:00,web,0.12,0.11,0.0,228.8,28.3,0.08
SC-111,2026-07-04 22:30:00,whatsapp,0.1,0.09,0.0,276.5,48.1,0.07
SC-111,2026-07-04 22:30:00,email,0.07,0.07,0.0,273.3,61.9,0.05
SC-111,2026-07-04 22:30:00,forms,0.05,0.04,0.0,259.7,65.1,0.03
SC-111,2026-07-04 23:00:00,phone,0.23,0.22,0.01,343.7,12.7,0.14
SC-111,2026-07-04 23:00:00,web,0.07,0.07,0.0,260.4,28.5,0.05
SC-111,2026-07-04 23:00:00,whatsapp,0.06,0.06,0.0,208.7,37.3,0.04
SC-111,2026-07-04 23:00:00,email,0.04,0.04,0.0,220.5,42.2,0.03
SC-111,2026-07-04 23:00:00,forms,0.03,0.03,0.0,215.1,34.5,0.02
SC-111,2026-07-04 23:30:00,phone,0.16,0.15,0.01,442.2,12.8,0.1
SC-111,2026-07-04 23:30:00,web,0.05,0.04,0.0,236.1,42.2,0.03
SC-111,2026-07-04 23:30:00,whatsapp,0.04,0.04,0.0,221.1,57.1,0.03
SC-111,2026-07-04 23:30:00,email,0.03,0.03,0.0,179.0,35.4,0.02
SC-111,2026-07-04 23:30:00,forms,0.02,0.02,0.0,191.8,62.5,0.01
SC-111,2026-07-05 08:00:00,phone,74.23,0.64,73.59,438.5,900.0,0.37
SC-111,2026-07-05 08:00:00,web,21.31,20.95,0.36,256.1,48.1,15.08
SC-111,2026-07-05 08:00:00,whatsapp,18.11,17.44,0.67,205.5,49.1,12.36
SC-111,2026-07-05 08:00:00,email,12.79,11.97,0.82,237.0,57.4,8.73
SC-111,2026-07-05 08:00:00,forms,8.52,8.24,0.29,235.4,32.9,5.56
SC-111,2026-07-05 08:30:00,phone,117.89,8.89,109.01,492.2,362.5,5.08
SC-111,2026-07-05 08:30:00,web,33.85,31.86,1.99,264.2,59.6,24.02
SC-111,2026-07-05 08:30:00,whatsapp,28.77,27.85,0.92,208.5,38.1,19.43
SC-111,2026-07-05 08:30:00,email,20.31,19.73,0.58,233.3,44.1,14.39
SC-111,2026-07-05 08:30:00,forms,13.54,12.83,0.71,217.4,62.0,8.83
SC-111,2026-07-05 09:00:00,phone,156.25,0.72,155.53,376.8,900.0,0.42
SC-111,2026-07-05 09:00:00,web,44.86,43.35,1.5,214.4,40.9,31.5
SC-111,2026-07-05 09:00:00,whatsapp,38.13,36.26,1.87,247.9,28.0,25.19
SC-111,2026-07-05 09:00:00,email,26.91,25.76,1.15,239.9,66.3,18.02
SC-111,2026-07-05 09:00:00,forms,17.94,17.24,0.7,236.5,48.1,12.2
SC-111,2026-07-05 09:30:00,phone,157.39,97.64,59.75,383.9,63.2,50.63
SC-111,2026-07-05 09:30:00,web,45.18,43.44,1.74,239.6,50.8,31.31
SC-111,2026-07-05 09:30:00,whatsapp,38.41,36.85,1.56,215.7,50.9,27.17
SC-111,2026-07-05 09:30:00,email,27.11,25.72,1.38,237.2,38.9,17.54
SC-111,2026-07-05 09:30:00,forms,18.07,17.19,0.88,263.9,41.8,12.16
SC-111,2026-07-05 10:00:00,phone,171.78,156.97,14.81,445.5,16.5,87.42
SC-111,2026-07-05 10:00:00,web,49.31,46.42,2.89,267.0,29.5,32.14
SC-111,2026-07-05 10:00:00,whatsapp,41.92,40.07,1.85,223.9,61.4,28.54
SC-111,2026-07-05 10:00:00,email,29.59,28.24,1.35,232.6,102.9,20.11
SC-111,2026-07-05 10:00:00,forms,19.73,19.32,0.4,180.3,73.1,14.62
SC-111,2026-07-05 10:30:00,phone,221.43,2.78,218.64,380.2,900.0,1.46
SC-111,2026-07-05 10:30:00,web,63.57,60.0,3.57,225.6,27.7,40.16
SC-111,2026-07-05 10:30:00,whatsapp,54.03,52.89,1.14,206.4,56.4,36.6
SC-111,2026-07-05 10:30:00,email,38.14,36.61,1.53,259.8,60.0,26.59
SC-111,2026-07-05 10:30:00,forms,25.43,25.17,0.26,243.1,11.8,17.94
SC-111,2026-07-05 11:00:00,phone,195.39,160.74,34.65,438.6,36.9,93.52
SC-111,2026-07-05 11:00:00,web,56.09,54.0,2.09,268.3,61.7,38.06
SC-111,2026-07-05 11:00:00,whatsapp,47.68,45.88,1.8,215.9,13.0,31.58
SC-111,2026-07-05 11:00:00,email,33.65,32.23,1.42,241.2,2.0,22.28
SC-111,2026-07-05 11:00:00,forms,22.44,21.81,0.62,220.7,49.5,13.87
SC-111,2026-07-05 11:30:00,phone,164.72,163.45,1.27,441.8,1.3,101.42
SC-111,2026-07-05 11:30:00,web,47.29,44.56,2.73,248.6,37.3,32.63
SC-111,2026-07-05 11:30:00,whatsapp,40.19,38.7,1.49,196.0,56.5,25.62
SC-111,2026-07-05 11:30:00,email,28.37,27.16,1.21,201.8,67.2,19.29
SC-111,2026-07-05 11:30:00,forms,18.92,18.34,0.57,212.6,32.6,13.17
SC-111,2026-07-05 12:00:00,phone,222.97,2.45,220.52,380.0,900.0,1.46
SC-111,2026-07-05 12:00:00,web,64.01,61.69,2.32,255.8,28.6,44.47
SC-111,2026-07-05 12:00:00,whatsapp,54.41,51.56,2.85,244.0,41.4,37.62
SC-111,2026-07-05 12:00:00,email,38.41,37.16,1.25,223.8,48.3,26.87
SC-111,2026-07-05 12:00:00,forms,25.6,25.08,0.52,197.2,46.9,17.81
SC-111,2026-07-05 12:30:00,phone,140.4,140.29,0.11,451.3,0.1,87.73
SC-111,2026-07-05 12:30:00,web,40.31,39.81,0.5,266.2,35.7,26.26
SC-111,2026-07-05 12:30:00,whatsapp,34.26,33.17,1.09,198.5,36.1,22.91
SC-111,2026-07-05 12:30:00,email,24.18,23.56,0.62,235.4,43.5,16.16
SC-111,2026-07-05 12:30:00,forms,16.12,15.47,0.65,221.4,85.1,10.82
SC-111,2026-07-05 13:00:00,phone,137.07,135.48,1.59,379.7,2.5,84.47
SC-111,2026-07-05 13:00:00,web,39.35,38.49,0.86,218.8,54.9,27.93
SC-111,2026-07-05 13:00:00,whatsapp,33.45,32.2,1.24,272.1,60.9,23.18
SC-111,2026-07-05 13:00:00,email,23.61,22.94,0.67,240.4,16.0,16.84
SC-111,2026-07-05 13:00:00,forms,15.74,14.83,0.91,197.5,66.9,10.14
SC-111,2026-07-05 13:30:00,phone,185.55,2.39,183.16,373.8,900.0,1.47
SC-111,2026-07-05 13:30:00,web,53.27,52.34,0.92,235.9,20.9,38.35
SC-111,2026-07-05 13:30:00,whatsapp,45.28,43.45,1.83,182.8,59.6,29.45
SC-111,2026-07-05 13:30:00,email,31.96,30.47,1.49,232.6,62.1,20.81
SC-111,2026-07-05 13:30:00,forms,21.31,20.66,0.65,268.2,76.2,13.92
SC-111,2026-07-05 14:00:00,phone,141.26,108.34,32.92,425.5,50.0,60.22
SC-111,2026-07-05 14:00:00,web,40.55,39.8,0.75,189.0,49.8,27.91
SC-111,2026-07-05 14:00:00,whatsapp,34.47,33.03,1.44,230.0,49.4,23.21
SC-111,2026-07-05 14:00:00,email,24.33,23.63,0.7,227.7,72.5,16.43
SC-111,2026-07-05 14:00:00,forms,16.22,15.7,0.53,233.2,2.0,11.38
SC-111,2026-07-05 14:30:00,phone,133.09,98.64,34.45,427.8,69.8,59.31
SC-111,2026-07-05 14:30:00,web,38.21,35.94,2.27,217.3,51.5,26.35
SC-111,2026-07-05 14:30:00,whatsapp,32.48,31.94,0.54,179.4,53.4,21.53
SC-111,2026-07-05 14:30:00,email,22.92,21.23,1.69,217.8,56.9,16.3
SC-111,2026-07-05 14:30:00,forms,15.28,14.7,0.58,221.9,40.2,9.8
SC-111,2026-07-05 15:00:00,phone,102.17,100.39,1.77,392.8,3.6,58.67
SC-111,2026-07-05 15:00:00,web,29.33,29.24,0.09,229.8,53.5,20.28
SC-111,2026-07-05 15:00:00,whatsapp,24.93,24.5,0.43,243.7,43.5,16.68
SC-111,2026-07-05 15:00:00,email,17.6,16.71,0.89,249.7,66.1,11.16
SC-111,2026-07-05 15:00:00,forms,11.73,11.14,0.6,185.7,53.9,7.8
SC-111,2026-07-05 15:30:00,phone,117.15,70.53,46.63,421.4,85.0,38.63
SC-111,2026-07-05 15:30:00,web,33.63,32.03,1.61,243.8,36.3,22.3
SC-111,2026-07-05 15:30:00,whatsapp,28.59,27.79,0.8,182.5,9.6,18.05
SC-111,2026-07-05 15:30:00,email,20.18,19.33,0.85,216.1,51.3,14.19
SC-111,2026-07-05 15:30:00,forms,13.45,12.88,0.58,213.1,38.0,9.73
SC-111,2026-07-05 16:00:00,phone,75.91,75.43,0.48,340.1,1.5,47.71
SC-111,2026-07-05 16:00:00,web,21.79,21.39,0.4,176.8,53.9,14.41
SC-111,2026-07-05 16:00:00,whatsapp,18.52,17.95,0.57,247.3,65.3,12.45
SC-111,2026-07-05 16:00:00,email,13.07,12.65,0.42,219.9,36.4,9.33
SC-111,2026-07-05 16:00:00,forms,8.72,8.64,0.08,228.8,100.7,6.03
SC-111,2026-07-05 16:30:00,phone,110.61,0.56,110.04,413.7,900.0,0.33
SC-111,2026-07-05 16:30:00,web,31.75,30.18,1.57,238.0,8.4,20.53
SC-111,2026-07-05 16:30:00,whatsapp,26.99,26.0,0.99,226.2,44.4,18.34
SC-111,2026-07-05 16:30:00,email,19.05,19.02,0.03,248.5,22.9,13.35
SC-111,2026-07-05 16:30:00,forms,12.7,12.33,0.37,207.0,53.5,8.5
SC-111,2026-07-05 17:00:00,phone,69.14,66.18,2.95,415.6,7.4,38.02
SC-111,2026-07-05 17:00:00,web,19.85,19.25,0.6,212.5,52.2,13.82
SC-111,2026-07-05 17:00:00,whatsapp,16.87,16.29,0.58,199.0,33.3,12.19
SC-111,2026-07-05 17:00:00,email,11.91,11.45,0.46,236.0,53.8,8.38
SC-111,2026-07-05 17:00:00,forms,7.94,7.64,0.3,247.8,45.9,5.63
SC-111,2026-07-05 17:30:00,phone,68.14,38.66,29.49,370.9,129.1,21.69
SC-111,2026-07-05 17:30:00,web,19.56,18.81,0.75,195.8,37.8,13.24
SC-111,2026-07-05 17:30:00,whatsapp,16.63,16.15,0.48,247.6,31.8,10.82
SC-111,2026-07-05 17:30:00,email,11.74,11.31,0.42,237.0,52.7,8.53
SC-111,2026-07-05 17:30:00,forms,7.82,7.75,0.07,237.4,12.7,5.52
SC-111,2026-07-05 18:00:00,phone,51.93,44.02,7.91,360.8,31.0,28.27
SC-111,2026-07-05 18:00:00,web,14.91,14.45,0.46,260.6,52.5,10.74
